dataset,algorithm,beta_rule,epsilon,hidden_width,iteration,gradient_norm,relative_objective_gap,relative_error_to_reference
digits,Nesterov variable beta,variable beta,1e-06,500,15900,1.255601113281114e-06,5.425870863717819e-11,4.491429381282536e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15920,1.2462707084128406e-06,5.348439746644118e-11,4.461726142275769e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15940,1.2378877962074462e-06,5.282212167667666e-11,4.4370020849333514e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15960,1.2315547620057495e-06,5.235747946308322e-11,4.420265270201983e-05
digits,Nesterov variable beta,variable beta,1e-06,500,15980,1.2279913993215805e-06,5.2123846905338667e-11,4.41223322680277e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16000,1.2271598420524111e-06,5.208647402277222e-11,4.410932512292478e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16020,1.2280625132678219e-06,5.2145579521045704e-11,4.4121538206542016e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16040,1.2289255461072468e-06,5.2162218988627274e-11,4.4106772281052335e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16060,1.2277777895011213e-06,5.2002138706264134e-11,4.401893343481678e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16080,1.2232061947367662e-06,5.158344584810237e-11,4.3833015835258084e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16100,1.214964377393238e-06,5.0909512716579286e-11,4.355403697952226e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16120,1.2041635199874644e-06,5.007221026698261e-11,4.321681904905701e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16140,1.192929759045389e-06,4.9222181885966165e-11,4.2876036758306225e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16160,1.18361872197879e-06,4.851628820912168e-11,4.258899494313851e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16180,1.1778886777792842e-06,4.806241515886711e-11,4.239658734839667e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16200,1.1760481699909106e-06,4.7883016995875494e-11,4.230944193404182e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16220,1.1769892672660974e-06,4.7910383993432504e-11,4.230479422785645e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16240,1.1787087481259818e-06,4.801417596844715e-11,4.23351555188124e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16260,1.179121240447691e-06,4.804863451557395e-11,4.2344796694825454e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16280,1.1767880770216975e-06,4.7901224653479346e-11,4.2287442724972036e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16300,1.1713142566165728e-06,4.7525566815309617e-11,4.2139279609058106e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16320,1.163349061499724e-06,4.69494304544682e-11,4.190404639034043e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16340,1.1542550599724487e-06,4.6257844776853574e-11,4.160983958543321e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16360,1.1455814258516302e-06,4.556015287260351e-11,4.129944196265948e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16380,1.1385230971359363e-06,4.495423477912652e-11,4.1017420291678546e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16400,1.1335628068321974e-06,4.449997315081333e-11,4.079788449360124e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16420,1.1304348228730933e-06,4.4209524929783584e-11,4.0656386091414304e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16440,1.1284030835345158e-06,4.4054204728638524e-11,4.058781894213732e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16460,1.1266829885329348e-06,4.3981498998313384e-11,4.056991944891478e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16480,1.1247666950126422e-06,4.393262142965426e-11,4.057019009569273e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16500,1.1224877229607075e-06,4.385407315066203e-11,4.0553668250935134e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16520,1.1198332398434943e-06,4.3701403606988265e-11,4.048981797045209e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16540,1.1166741242094384e-06,4.3440182007081773e-11,4.035801757572205e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16560,1.1126333228148344e-06,4.304891165762825e-11,4.015173456346125e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16580,1.1072182951728088e-06,4.252742602517401e-11,3.988122098608403e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16600,1.1001655063996836e-06,4.190686686555978e-11,3.9573798504945646e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16620,1.0917993240351067e-06,4.1254055727080186e-11,3.927027485270045e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16640,1.0831744784985884e-06,4.066255665513552e-11,3.901647609233788e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16660,1.0758552441402301e-06,4.02286676193242e-11,3.885063304805799e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16680,1.0713482186668314e-06,4.001785014473569e-11,3.878994438220292e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16700,1.070396709914386e-06,4.003404552310741e-11,3.8821556539100815e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16720,1.0724757857223798e-06,4.020606070298527e-11,3.890268232777928e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16740,1.07578783044573e-06,4.040069667698987e-11,3.897123433024458e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16760,1.077827468418166e-06,4.0461786698919866e-11,3.896397740114381e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16780,1.0763023795466156e-06,4.026390332256824e-11,3.883631841897092e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16800,1.0700408272578628e-06,3.9760458814264155e-11,3.8577492479994516e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16820,1.0595334701369682e-06,3.9006672891694905e-11,3.821636825358291e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16840,1.0468793147156355e-06,3.814555615822002e-11,3.781539179198682e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16860,1.0350864308860796e-06,3.736055909087099e-11,3.745313533872995e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16880,1.0269258519183962e-06,3.681201177219151e-11,3.719973861165191e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16900,1.0238072539662973e-06,3.65823621395478e-11,3.709340340477061e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16920,1.025238686503396e-06,3.665059922219882e-11,3.7127369664464646e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16940,1.0291529834791314e-06,3.6904687639172096e-11,3.725297287238721e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16960,1.0328718049606115e-06,3.718425567456052e-11,3.739684197367924e-05
digits,Nesterov variable beta,variable beta,1e-06,500,16980,1.034158947891262e-06,3.73351766169705e-11,3.748422756061303e-05
digits,Nesterov variable beta,variable beta,1e-06,500,17000,1.0318961173032969e-06,3.72550879035316e-11,3.745962157890136e-05
digits,Nesterov variable beta,variable beta,1e-06,500,17020,1.0262136235726087e-06,3.6915928647296425e-11,3.7299201620254654e-05
digits,Nesterov variable beta,variable beta,1e-06,500,17040,1.0181707337782993e-06,3.6360192634532496e-11,3.701376755954989e-05
digits,Nesterov variable beta,variable beta,1e-06,500,17060,1.0092121447661485e-06,3.567779405244664e-11,3.664354676421909e-05
digits,Nesterov variable beta,variable beta,1e-06,500,17080,1.0006463869258957e-06,3.4975813911763964e-11,3.624735397706876e-05
